peak,gene,distance_to_TSS,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
chr9-124422788-124423373,Ppp2r3d,53487,0.1724297966171,-8.5464335880278,0,0.012,1
chrX-7714129-7715020,Gm14720,0,0.1724297966171,-8.53599303678026,0,0.012,1
chrX-157307131-157308037,Gm25795,7509,0.1724297966171,-8.53722447559472,0,0.012,1
chrX-52987788-52988635,Hprt,0,0.172486711954172,1.14300024851978,0.025,0.012,1
chr18-12740764-12741656,Cabyr,0,0.172647458771173,0.710021305275875,0.038,0.021,1
chr10-77978102-77978996,1810043G02Rik,0,0.172655398416608,0.957244454115629,0.031,0.016,1
chr2-15054708-15055599,Nsun6,0,0.172746092783341,0.75782333123263,0.038,0.021,1
chr10-79681409-79682308,Cdc34,0,0.172964537970027,-1.80897074287607,0.006,0.023,1
chrX-8948145-8949034,Gm5752,5961,0.173042247637098,0.75252542736144,0.038,0.021,1
chr10-118141277-118142163,Mdm1,0,0.173417381712515,0.601344034499809,0.063,0.04,1
chr11-109425386-109426273,Amz2,0,0.173507878590866,0.612260862389936,0.057,0.035,1
chr4-132048789-132049637,Gm13063,610,0.1737581218528,0.921244343674746,0.031,0.016,1
chr3-40540446-40541313,Intu,9159,0.173979327803361,-1.77617519278402,0.006,0.023,1
chr15-3201931-3202762,Sepp1,65784,0.174011544895389,1.06567301324068,0.025,0.012,1
chr8-3220787-3221677,Gm16180,38026,0.174011544895389,1.08385117612836,0.025,0.012,1
chr11-61266512-61267642,Aldh3a2,0,0.174019235560638,-1.40060933092645,0.013,0.032,1
chr6-85332799-85333740,Sfxn5,0,0.17426665963325,1.08344038267096,0.025,0.012,1
chr11-37236017-37236928,Tenm2,52,0.174422274244771,0.908733896969152,0.031,0.016,1
chr13-84221863-84222731,A230107N01Rik,0,0.174522042306749,1.0158513637011,0.025,0.012,1
chr13-62855969-62856868,Fbp2,1531,0.174649849659564,1.0501593063739,0.025,0.012,1
chr17-35590678-35591597,Sfta2,9951,0.174777726869333,1.05358631462252,0.025,0.012,1
chr6-3512494-3513313,Ccdc132,14111,0.174777726869333,1.01666164190312,0.025,0.012,1
chr8-105860129-105861025,Nutf2,0,0.174777726869333,1.03064558167035,0.025,0.012,1
chr2-62654314-62655217,Ifih1,8058,0.174926718201618,0.718495222557686,0.038,0.021,1
chr12-64917367-64918250,Gm527,0,0.174993959222374,0.522683111458048,0.044,0.025,1
chr6-30693321-30694202,Cep41,0,0.174998551162943,-1.64481752181338,0.006,0.023,1
chr11-116433581-116434511,Ubald2,0,0.175289912050496,1.03006971451981,0.025,0.012,1
chr2-132815645-132816530,Mcm8,0,0.175310756912017,0.869739553081811,0.031,0.016,1
chr3-72504043-72504947,RP24-499L10.1,99400,0.175533404284424,0.89116853356413,0.031,0.016,1
chr10-34328009-34328921,Gm26564,29101,0.175546424218919,1.00719623931834,0.025,0.012,1
chr15-36151739-36152629,Rgs22,11338,0.175612222554891,-1.65413859788029,0.006,0.023,1
chr10-117063252-117064201,Cct2,0,0.175803216291315,1.02337507391556,0.025,0.012,1
chr18-34849878-34850779,Egr1,9043,0.175803216291315,1.03097463993096,0.025,0.012,1
chr6-141797562-141798444,Gm5724,23751,0.175979327454941,0.847896914492639,0.031,0.016,1
chr10-22140623-22141517,E030030I06Rik,7752,0.175979331712621,0.876738902528877,0.031,0.016,1
chr7-41598793-41599711,2610021A01Rik,0,0.176060282754039,0.961607093087655,0.025,0.012,1
chr1-166409384-166410169,Pogk,0,0.176060288406478,1.03911270954749,0.025,0.012,1
chr13-89740155-89740914,Gm4117,694,0.176060288406478,1.01477079721546,0.025,0.012,1
chr13-118386851-118387648,Mrps30,0,0.176060288406478,1.02774433561212,0.025,0.012,1
chr8-53638625-53639500,Neil3,0,0.176124771092055,0.643350233543368,0.038,0.021,1
chr19-47865275-47866140,Gsto2,0,0.176124774514454,0.670648779751217,0.038,0.021,1
chr2-33557938-33558838,RP23-65G6.7,55559,0.176317640702991,0.982962000025765,0.025,0.012,1
chr8-31168391-31169267,Mak16,0,0.176317640702991,0.987008968906592,0.025,0.012,1
chr10-115251034-115251945,Tbc1d15,0,0.176426103323216,0.81065450522668,0.031,0.016,1
chr9-62828462-62829362,Cln6,9422,0.176432946131798,-1.59198726411765,0.006,0.023,1
chr3-158036202-158037106,Srsf11,0,0.176575273319224,0.927606852725228,0.025,0.012,1
chr6-88901803-88902723,Tpra1,0,0.176649805923168,0.830245607403411,0.031,0.016,1
chr12-21285719-21286582,Itgb1bp1,0,0.176833180732535,0.911622588533156,0.025,0.012,1
chr12-7543300-7544144,1700101O22Rik,162969,0.176833186393335,1.07899853759181,0.025,0.012,1
chr4-154825555-154826438,Gm13113,11020,0.176833186393335,0.975975737617803,0.025,0.012,1
chr14-65343321-65344291,Zfp395,14384,0.176960606164305,0.710606987669031,0.044,0.026,1
chr6-27657303-27658173,Gm26310,9913,0.17698575180452,0.841241250309286,0.031,0.016,1
chr12-75595952-75596836,Ppp2r5e,0,0.177097845163836,0.841342512606638,0.031,0.016,1
chr13-24831204-24832079,Acot13,0,0.177097845163836,0.813491645349144,0.031,0.016,1
chr10-56106363-56107264,Msl3l2,0,0.177125345346596,-1.32225048495758,0.013,0.032,1
chr12-39665254-39666141,Gm24434,43838,0.177328937940743,0.61759141798915,0.038,0.021,1
chr4-15944873-15945758,Decr1,0,0.177328937940743,0.645785334929566,0.038,0.021,1
chrX-162887932-162888820,Syap1,0,0.17734983180134,0.942483571323093,0.025,0.012,1
chr10-61475337-61476179,Lrrc20,0,0.177349854466755,0.96390696081844,0.025,0.012,1
chr9-64138651-64139561,Lctl,21503,0.177349854466755,0.967304396141661,0.025,0.012,1
chr1-177441623-177442493,Zbtb18,0,0.177507133384958,0.739039214248283,0.044,0.026,1
chr19-42779287-42780186,Hps1,0,0.177546730392711,0.834265726890599,0.031,0.016,1
chr19-53902828-53903718,Pdcd4,10596,0.177608609741309,0.976378074793731,0.025,0.012,1
chr6-77257468-77258358,Lrrtm1,14778,0.177608609741309,0.998975367836249,0.025,0.012,1
chr8-119412293-119413233,Mlycd,17414,0.177608609741309,0.949854879163136,0.025,0.012,1
chr18-80200212-80201129,Rbfa,0,0.177996458054688,0.877605464285931,0.031,0.016,1
chr4-31963436-31964365,Map3k7,0,0.177996462328718,0.810478870982868,0.031,0.016,1
chr15-52458543-52459434,Gm10020,18793,0.178054916567642,0.714426685440486,0.044,0.026,1
chr7-79148604-79149513,Mfge8,0,0.178126952103309,0.94202637305516,0.025,0.012,1
chr13-84448947-84449889,Gm26927,108833,0.178126957777959,0.938828904163504,0.025,0.012,1
chr10-121689378-121690271,D930020B18Rik,47789,0.178126963452609,0.976680616638877,0.025,0.012,1
chr12-112077410-112078322,Aspg,28360,0.178126963452609,0.943094924837444,0.025,0.012,1
chr16-87246198-87247011,N6amt1,107173,0.178126963452609,0.943842587347069,0.025,0.012,1
chr19-55332399-55333309,Vti1a,16047,0.178126963452609,0.905954083110059,0.025,0.012,1
chr7-67759346-67760151,Synm,0,0.178126963452609,0.922443253052784,0.025,0.012,1
chr3-128087958-128088866,Gm10650,49263,0.178221646036025,0.868494829411093,0.031,0.016,1
chr13-81943908-81944756,Gm24295,105994,0.178386562163312,0.78897926229456,0.025,0.012,1
chr2-34870617-34871513,Cutal,2882,0.178386562163312,0.90490299249936,0.025,0.012,1
chr3-109340216-109341043,Vav3,0,0.178386562163312,0.91572134635224,0.025,0.012,1
chr9-97322610-97323486,Gm15891,26129,0.178386562163312,0.92979842542797,0.025,0.012,1
chrX-100625546-100626463,Kif4,0,0.178386562163312,0.960661566434318,0.025,0.012,1
chr5-3595812-3596753,Pex1,0,0.178741529261004,0.634965829850979,0.038,0.021,1
chrX-85573392-85574306,Tab3,0,0.178906598295178,0.962236502997243,0.025,0.012,1
chr14-72983110-72983907,Cysltr2,65206,0.178906603978085,0.885906338199455,0.025,0.012,1
chr2-145517121-145518020,Gm11759,6463,0.178906603978085,0.912319255436131,0.025,0.012,1
chr8-94385927-94386835,Herpud1,0,0.17894400992966,0.608800427655146,0.038,0.021,1
chr11-115276644-115277596,Fdxr,0,0.179124501212712,0.752922540336841,0.031,0.016,1
chr3-40893686-40894573,6430590A07Rik,0,0.179350741254577,0.81070294695504,0.031,0.016,1
chr6-56714431-56715298,Avl9,0,0.179482300636409,0.583050354797492,0.057,0.035,1
chr7-6659345-6660225,Zim1,36224,0.179577202256909,0.737140327076031,0.031,0.016,1
chr8-117256134-117257017,Cmip,1,0.179688779726952,0.922267372469236,0.025,0.012,1
chr9-39508858-39509726,Olfr957,1991,0.179688779726952,0.851479703480378,0.025,0.012,1
chr5-122899910-122900787,Rnf34,49721,0.179803867165556,0.791063737235009,0.031,0.016,1
chr3-93493695-93494578,RP23-298L2.1,5721,0.179937498219741,-2.42046059041962,0.006,0.022,1
chr13-112927179-112928086,Skiv2l2,0,0.179950063299855,0.805782786056786,0.025,0.012,1
chr19-43630574-43631531,Gm22646,8127,0.179950063299855,0.82496785751943,0.025,0.012,1
chr2-96585426-96586424,Lrrc4c,267256,0.179950068993711,0.828403917111239,0.025,0.012,1
chr8-50293333-50294214,Gm23986,269026,0.179958976211332,0.644042799044397,0.038,0.021,1
chr9-44379004-44379925,Hyou1,0,0.180148903174299,-2.35743872802101,0.006,0.022,1
chr2-130411500-130412410,Tmem239,5021,0.180211640494795,0.808338087080548,0.025,0.012,1
chr5-148552286-148553189,Ubl3,0,0.180360488883452,-2.31846796479119,0.006,0.022,1
chr4-21931059-21931911,Faxc,0,0.180473494365329,0.768831892468362,0.025,0.012,1
chr11-65806672-65807728,Zkscan6,0,0.180485154807329,0.709494024891567,0.031,0.016,1
chr13-67843833-67844709,Gm10037,10597,0.180485154807329,0.730974542605722,0.031,0.016,1
chr16-37108991-37109843,Polq,97204,0.180735630740217,0.802058901157409,0.025,0.012,1
chr5-108268426-108269338,Dr1,0,0.180735630740217,0.914641880723265,0.025,0.012,1
chr11-26961363-26962237,Gm12074,89459,0.180940407727702,0.707805955353701,0.031,0.016,1
chr12-112829086-112830057,Cdca4,0,0.180996353572065,-2.06133810071241,0.006,0.022,1
chr10-112163130-112164184,Caps2,0,0.180996357299441,-2.07998749058383,0.006,0.022,1
chr6-61179822-61180741,Ccser1,0,0.180997689128391,0.676258067190984,0.044,0.026,1
chr13-107460772-107461660,Apoo-ps,46004,0.180998049754143,0.79613558027952,0.025,0.012,1
chr3-19521885-19522782,Dnajc5b,13289,0.1811828072814,0.725072421357764,0.044,0.026,1
chr10-7210987-7211795,Cnksr3,441,0.181260745834125,0.79998409284243,0.025,0.012,1
chr7-63334888-63335791,4930554H23Rik,108737,0.181260745834125,0.849803564978778,0.025,0.012,1
chr13-74300942-74301842,Ahrr,8610,0.181260751541567,0.85537272966734,0.025,0.012,1
chr14-77036239-77037149,Ccdc122,0,0.181260751541567,0.775145038501663,0.025,0.012,1
chr18-32147187-32148076,Gm26717,5399,0.181523736236731,0.765886178022344,0.025,0.012,1
chr3-10081994-10082866,Gm9833,5243,0.181523736236731,0.767238793701979,0.025,0.012,1
chr5-38197106-38197983,Zbtb49,22473,0.181633884826163,-1.95436641847905,0.006,0.022,1
chr9-53536392-53537310,Atm,0,0.181684600905395,-1.13908711010858,0.013,0.032,1
chr10-112928523-112929381,Atxn7l3b,0,0.181726227474663,-1.49511457142824,0.013,0.031,1
chr10-100170641-100171556,Gm25287,26386,0.181787003973651,0.749429090628282,0.025,0.012,1
chr8-61590728-61591631,Cbr4,102993,0.181787003973651,0.761136730470313,0.025,0.012,1
chr12-14151727-14152599,Fam84a,0,0.181846763851054,-1.95013248218645,0.006,0.022,1
chr11-62851069-62851893,Fbxw10,3999,0.182050554886122,0.631012416101592,0.025,0.012,1
chr5-65435530-65436400,Ugdh,0,0.182177956047077,0.69286180701194,0.05,0.031,1
chr12-116202322-116203187,Gm23732,29008,0.182273069626843,-1.90429033719604,0.006,0.022,1
chr3-61243857-61244730,RP23-20E4.2,46715,0.182311277204368,0.634124560907089,0.031,0.016,1
chr10-73086362-73087215,Pcdh15,12126,0.182314389107717,0.782143517808749,0.025,0.012,1
chrX-94234256-94235172,Klhl15,0,0.182314389107717,0.693073185508272,0.025,0.012,1
chr7-75927287-75928154,Klhl25,78948,0.182578506771781,0.660833362396335,0.025,0.012,1
chr10-4386417-4387339,Zbtb2,768,0.182583595630322,-0.915368606166171,0.031,0.056,1
chr5-21701108-21701992,Napepld,0,0.182646328801076,-1.22559836256296,0.019,0.04,1
chr8-104591033-104591878,Pdp2,0,0.182668788994962,0.681109904622015,0.044,0.026,1
chr11-101441773-101442704,Rpl27,0,0.18276994247029,0.746207991882045,0.031,0.016,1
chr18-32938825-32939732,Camk4,0,0.182769946781683,0.6266191465673,0.031,0.016,1
chr3-146344971-146345857,Gm22078,41986,0.182842902287842,0.749517731145688,0.025,0.012,1
chr1-180568441-180569317,Parp1,0,0.182842908011439,0.778274639529378,0.025,0.012,1
chr15-65786800-65787530,Efr3a,0,0.183107592959587,0.758925070657536,0.025,0.012,1
chr13-34993754-34994664,Gm16984,29771,0.183127922615357,-1.82007704796795,0.006,0.022,1
chr6-115852964-115853888,Mbd4,0,0.183342098413729,-1.82306198230588,0.006,0.022,1
chr8-123982484-123983384,Abcb10,0,0.183342098413729,-1.79692178977232,0.006,0.022,1
chr16-97272015-97272890,Bace2,83837,0.183637808780211,0.599626185819725,0.025,0.012,1
chr13-67359976-67360914,Gm28044,0,0.183637814511823,0.622717560995024,0.025,0.012,1
chr4-4139811-4140670,Penk,991,0.183985739293027,-1.78866100451065,0.006,0.022,1
chr4-13742890-13743847,Runx1t1,0,0.184293365829019,-8.53925953184029,0,0.011,1
chr1-69784844-69785770,RP23-301L19.1,13975,0.184293373454314,-8.43485094730269,0,0.011,1
chr1-129843175-129844033,RP23-322G4.1,10026,0.184293373454314,-8.4959003862343,0,0.011,1
chr1-177338499-177339387,RP24-501N9.2,69146,0.184293373454314,-8.49525047588953,0,0.011,1
chr10-122447092-122447976,Avpr1a,522,0.184293373454314,-8.44914108552226,0,0.011,1
chr14-74884035-74884938,Lrch1,62938,0.184293373454314,-8.50998146384058,0,0.011,1
chr14-81267455-81268405,Gm9578,924969,0.184293373454314,-8.43161181287411,0,0.011,1
chr14-108913478-108914374,Slitrk1,0,0.184293373454314,-8.361815719341,0,0.011,1
chr15-44836191-44837143,A930017M01Rik,44236,0.184293373454314,-8.48799967311668,0,0.011,1
chr15-96698404-96699311,Slc38a2,386,0.184293373454314,-8.44422690038635,0,0.011,1
chr16-55974467-55975180,2310061J03Rik,0,0.184293373454314,-8.4641508192866,0,0.011,1
chr2-28756019-28756590,Mir3088,22740,0.184293373454314,-8.44976733577358,0,0.011,1
chr5-21263170-21264151,Gsap,76902,0.184293373454314,-8.43651649123302,0,0.011,1
chr5-35713454-35714455,Gm15650,8099,0.184293373454314,-8.53270520815429,0,0.011,1
chr5-89881895-89882786,Adamts3,547,0.184293373454314,-8.4310668862308,0,0.011,1
chr6-91200380-91201322,Fbln2,11132,0.184293373454314,-8.50175327574074,0,0.011,1
chr7-4914977-4915902,Zfp628,0,0.184293373454314,-8.5295304654784,0,0.011,1
chr8-14721388-14722373,C030037F17Rik,25053,0.184293373454314,-8.53801260360394,0,0.011,1
chr1-6409758-6410661,RP23-76C20.2,26651,0.18429338107961,-8.48024142278148,0,0.011,1
chr1-7204505-7205407,Nras-ps2,14585,0.18429338107961,-8.41771897204315,0,0.011,1
chr1-12836628-12837363,Sulf1,144350,0.18429338107961,-8.33067505167299,0,0.011,1
chr1-16092827-16093721,4930444P10Rik,0,0.18429338107961,-8.41929606626109,0,0.011,1
chr1-19776845-19777748,Gm25568,143650,0.18429338107961,-8.44036476073509,0,0.011,1
chr1-31209929-31210818,4931428L18Rik,11865,0.18429338107961,-8.4402455920189,0,0.011,1
chr1-86064056-86064931,Psmd1,0,0.18429338107961,-8.43339223635019,0,0.011,1
chr1-87292567-87293452,Efhd1os,27392,0.18429338107961,-8.44099311494333,0,0.011,1
chr1-132594349-132595264,Cntn2,51092,0.18429338107961,-8.4805291540039,0,0.011,1
chr1-138752080-138752983,RP23-209N14.6,62234,0.18429338107961,-8.52469664662726,0,0.011,1
chr1-171110836-171111691,1700009P17Rik,2226,0.18429338107961,-8.38923023485273,0,0.011,1
chr1-177702468-177703352,1700016C15Rik,26461,0.18429338107961,-8.56566960651406,0,0.011,1
chr1-179847519-179848397,Ahctf1,43838,0.18429338107961,-8.50885686618883,0,0.011,1
chr10-8195971-8196818,Tab2,239740,0.18429338107961,-8.40694539392436,0,0.011,1
chr10-20290245-20291162,Mir6413,6525,0.18429338107961,-8.44602901599334,0,0.011,1
chr10-24590859-24591715,Ctgf,3726,0.18429338107961,-8.48916184002861,0,0.011,1
chr10-52072244-52073190,Gm24084,39992,0.18429338107961,-8.4684192121378,0,0.011,1
chr10-63954056-63954922,Gm10118,26621,0.18429338107961,-8.58651173955325,0,0.011,1
chr10-80164741-80165649,Cirbp,335,0.18429338107961,-8.36087885659034,0,0.011,1
chr10-88426131-88426947,Gm16235,22939,0.18429338107961,-8.42854276885839,0,0.011,1
chr10-89205601-89206497,Ano4,138264,0.18429338107961,-8.46668084027164,0,0.011,1
chr10-89634821-89635668,Slc17a8,13567,0.18429338107961,-8.45573888970747,0,0.011,1
chr10-91181661-91182428,Tmpo,10078,0.18429338107961,-8.35563842607004,0,0.011,1
chr10-96480274-96481148,Gm8601,3794,0.18429338107961,-8.50385711746996,0,0.011,1
chr10-119640317-119641189,Gm26260,82013,0.18429338107961,-8.48110969511799,0,0.011,1
chr10-128493600-128494468,Myl6,0,0.18429338107961,-8.40152905243271,0,0.011,1
chr11-8534710-8535601,Tns3,128933,0.18429338107961,-8.54389379407107,0,0.011,1
chr11-22587551-22588448,Gm26829,22430,0.18429338107961,-8.45042383064399,0,0.011,1
chr11-22631364-22632236,Gm12053,4699,0.18429338107961,-8.40811198101942,0,0.011,1
chr11-79339092-79340027,Nf1,0,0.18429338107961,-8.37611740543721,0,0.011,1
chr11-98809278-98810151,Gm12359,0,0.18429338107961,-8.48595718736719,0,0.011,1
chr11-101200749-101201580,Ezh1,24882,0.18429338107961,-8.55263376006933,0,0.011,1
chr11-102429973-102430815,Grn,0,0.18429338107961,-8.4432568229285,0,0.011,1
chr11-102447184-102447994,Fam171a2,0,0.18429338107961,-8.37182061438525,0,0.011,1
chr11-102946428-102947333,C1ql1,0,0.18429338107961,-8.45463492980149,0,0.011,1
chr11-115778912-115779830,2310067B10Rik,13478,0.18429338107961,-8.50428869966867,0,0.011,1
chr12-12010262-12011171,Gm25610,2451,0.18429338107961,-8.43867229784171,0,0.011,1
chr12-29926689-29927565,Pxdn,10470,0.18429338107961,-8.39746772883739,0,0.011,1
chr12-29938198-29938993,Pxdn,161,0.18429338107961,-8.40381730034666,0,0.011,1
chr12-51187975-51188807,Gm22088,102287,0.18429338107961,-8.42300791136056,0,0.011,1
chr12-85824362-85825217,0610007P14Rik,0,0.18429338107961,-8.41163649100265,0,0.011,1
chr12-88722401-88723282,Nrxn3,0,0.18429338107961,-8.39303807387683,0,0.011,1
chr12-100198889-100199777,Calm1,0,0.18429338107961,-8.43456788192918,0,0.011,1
chr12-104041154-104042060,Serpina12,2382,0.18429338107961,-8.52650019105248,0,0.011,1
chr13-8961969-8962736,Gm23923,5904,0.18429338107961,-8.39510367038963,0,0.011,1
chr13-23488450-23489335,Btn2a2,0,0.18429338107961,-8.48174670805583,0,0.011,1
chr13-48497462-48498306,Zfp169,15144,0.18429338107961,-8.55500369500997,0,0.011,1
chr13-48513058-48513872,Zfp169,0,0.18429338107961,-8.36493592336159,0,0.011,1
chr14-43804030-43804921,Gm8180,19284,0.18429338107961,-8.6065179606132,0,0.011,1
chr14-73731725-73732662,Gm24540,35305,0.18429338107961,-8.42528781676599,0,0.011,1
chr14-93543318-93544209,Pcdh9,346469,0.18429338107961,-8.41748119454155,0,0.011,1
chr14-119965622-119966520,Oxgr1,75914,0.18429338107961,-8.45245485464178,0,0.011,1
chr15-12066258-12067129,Zfr,50701,0.18429338107961,-8.31960448654158,0,0.011,1
chr15-12375322-12376222,1810049J17Rik,53422,0.18429338107961,-8.47671459985942,0,0.011,1
chr15-52039828-52040764,Aard,0,0.18429338107961,-8.44222260418793,0,0.011,1
chr15-53353628-53354530,Ext1,7468,0.18429338107961,-8.45025630052793,0,0.011,1
chr15-60852978-60853847,Fam84b,0,0.18429338107961,-8.45578461558288,0,0.011,1
chr15-74988424-74989302,Gm8000,0,0.18429338107961,-8.38554294856289,0,0.011,1
chr15-81925888-81926771,Polr3h,0,0.18429338107961,-8.39619833178005,0,0.011,1
chr15-83099780-83100672,Gm17206,5256,0.18429338107961,-8.39624507489443,0,0.011,1
chr16-15984206-15985045,n-R5s31,25963,0.18429338107961,-8.38441523935488,0,0.011,1
chr16-56593186-56594064,Abi3bp,115339,0.18429338107961,-8.43786938629737,0,0.011,1
chr16-65472180-65473051,Gm23659,40042,0.18429338107961,-8.4628869026542,0,0.011,1
chr16-86419193-86420052,Gm25715,425417,0.18429338107961,-8.43800744234723,0,0.011,1
chr16-87454512-87455404,Usp16,0,0.18429338107961,-8.50687280557989,0,0.011,1
chr16-94370150-94371040,Ttc3,0,0.18429338107961,-8.33289841809735,0,0.011,1
chr17-24169240-24170238,Atp6v0c,0,0.18429338107961,-8.47189063097373,0,0.011,1
chr17-42876140-42877029,Cd2ap,0,0.18429338107961,-8.48698442099592,0,0.011,1
chr17-48100705-48101700,1700067P10Rik,11072,0.18429338107961,-8.55046874844665,0,0.011,1
chr17-48416660-48417464,Oard1,6645,0.18429338107961,-8.44452899091039,0,0.011,1
chr17-50427260-50428170,Plcl2,81376,0.18429338107961,-8.45922702957265,0,0.011,1
chr17-56609429-56610334,2410015M20Rik,0,0.18429338107961,-8.38098764878528,0,0.011,1
chr17-57334414-57335135,Emr1,23550,0.18429338107961,-8.34480943117194,0,0.011,1
chr17-58587869-58588710,Gm5815,4948,0.18429338107961,-8.456002353323,0,0.011,1
chr17-69075354-69076026,Epb4.1l3,80783,0.18429338107961,-8.42031327197768,0,0.011,1
chr17-70429659-70430389,5031415H12Rik,325192,0.18429338107961,-8.4053672734009,0,0.011,1
chr17-78588087-78588962,Gm22562,54073,0.18429338107961,-8.40140279116557,0,0.011,1
chr17-80095789-80096713,Gm23125,8223,0.18429338107961,-8.50254167747966,0,0.011,1
